Year,Cpv,CountryFrom,CountryTo,EuroTotal
2012,33140000,FR,PL,-2533720.22
2012,33141000,FR,PL,-8058009.06
2012,33184500,FR,PL,-216264.01
2012,34731000,FR,PL,-1547987.79
2012,34731700,FR,PL,-10033392.39
2012,34960000,FR,PL,-4599602.44
2012,38500000,FR,PL,-953571.18
2012,38511100,FR,PL,-291421.65
2012,38730000,FR,PL,-2707701.39
2012,42210000,FR,PL,-254754.94
2012,44310000,FR,PL,-966848.94
2012,71247000,FR,PL,-226539.54
2012,71310000,FR,PL,-113071.6
2012,71520000,FR,PL,-4568600.23
2012,71540000,FR,PL,-450211.48
2012,72253200,FR,PL,-450000
2012,92311000,FR,PL,-193185.6
2012,18110000,FR,PT,1760000
2012,19220000,FR,PT,328000
2012,22900000,FR,PT,-321600
2012,35261000,FR,PT,267558.53
2012,42414110,FR,PT,9173100
2012,42415200,FR,PT,2300000
2012,71241000,FR,PT,2890080
2012,79212000,FR,PT,-2900000
2012,71000000,FR,RE,304000
2012,90480000,FR,RE,690300
2012,90511200,FR,RE,576225
2012,31600000,FR,RO,-1249974
2012,33191110,FR,RO,-273350.8
2012,38636100,FR,RO,-167646.27
2012,44618100,FR,RO,-658139.8
2012,48984000,FR,RO,-394775.62
2012,71311000,FR,RO,-1293925.06
2012,71520000,FR,RO,-2339667.66
2012,71621000,FR,RO,-544650
2012,71700000,FR,RO,-2107488.62
2012,30233310,FR,SE,-1723325.79
2012,42611000,FR,SE,600000
2012,66700000,FR,SE,-871428.4
2012,73000000,FR,SE,295960
2012,38510000,FR,SI,-3100000
2012,44100000,FR,SI,-205141.5
2012,72540000,FR,SI,-702464
2012,72212120,FR,SK,-1200000
2012,09130000,FR,SN,149509126
2012,09130000,FR,TD,448527378
2012,72000000,FR,TN,11517600
2012,72267000,FR,TN,440000
2012,15800000,FR,UK,20824270
2012,31640000,FR,UK,362459
2012,31670000,FR,UK,663119.86
2012,33000000,FR,UK,9345503.59
2012,33100000,FR,UK,-1616525226.14
2012,33111600,FR,UK,434418.6
2012,33183100,FR,UK,981658
2012,33183300,FR,UK,7658255
2012,33600000,FR,UK,22945784.24
2012,33610000,FR,UK,9848969.12
2012,33652000,FR,UK,27519411
2012,33661700,FR,UK,28900
2012,33695000,FR,UK,198560
2012,33696500,FR,UK,46120.4
2012,33772000,FR,UK,-1152233.03
2012,33793000,FR,UK,180505
2012,34114121,FR,UK,-369972991.97
2012,35720000,FR,UK,-11556387.58
2012,38000000,FR,UK,2065288.77
2012,38300000,FR,UK,127459
2012,38400000,FR,UK,150000
2012,38424000,FR,UK,150748
2012,38636000,FR,UK,206200
2012,38636100,FR,UK,-184986.5
2012,38910000,FR,UK,-153435.2
2012,38970000,FR,UK,-96965.56
2012,39721200,FR,UK,154032
2012,42000000,FR,UK,-308310.83
2012,42350000,FR,UK,-1888095.51
2012,42410000,FR,UK,93346
2012,42636000,FR,UK,-3912600.05
2012,43135100,FR,UK,355000
2012,66171000,FR,UK,498750
2012,66516400,FR,UK,3618000
2012,71200000,FR,UK,3875548.49
2012,71221000,FR,UK,2604590
2012,71241000,FR,UK,963360
2012,71350000,FR,UK,-170000
2012,72000000,FR,UK,11987208
2012,72262000,FR,UK,269221.22
2012,72267000,FR,UK,259200
2012,72319000,FR,UK,138923
2012,72320000,FR,UK,56244.77
2012,73111000,FR,UK,-11099189.76
2012,79340000,FR,UK,5147937.49
2012,79416200,FR,UK,12400000
2012,79952000,FR,UK,60363.03
2012,80000000,FR,UK,25084
2012,92622000,FR,UK,-515440.95
2012,98371120,FR,UK,-1700371.21
2012,15540000,FR,US,1600000
2012,33113000,FR,US,197106
2012,33115000,FR,US,680778.75
2012,33140000,FR,US,672000
2012,38000000,FR,US,657800
2012,38433100,FR,US,144310
2012,38515200,FR,US,211216
2012,38540000,FR,US,135427
2012,38970000,FR,US,340635
2012,42513100,FR,US,396700.54
2012,42900000,FR,US,3970955
2012,42924720,FR,US,704960
2012,48329000,FR,US,340030
2012,72319000,FR,US,7691796.92
2012,72320000,FR,US,499939.29
2012,79341000,FR,US,2500000
2012,38424000,FR,ZA,182388.84
2012,98341110,FR,ZA,68945.08
2012,79620000,GE,LV,-28682.06
2012,31170000,GR,HR,1673268
2012,33000000,GR,HR,306470.36
2012,77100000,GR,HR,1457703
2012,77100000,GR,HU,1457703
2012,31650000,GR,IN,788000
2012,33100000,GR,IT,3428009
2012,71320000,GR,IT,440000
2012,76600000,GR,MK,-99900
2012,41120000,GR,MT,170000
2012,90711500,GR,MT,-152542.37
2012,22200000,GR,NL,300496.44
2012,22212000,GR,NL,155505.69
2012,71356300,GR,NL,878220.3
2012,45111200,GR,PL,-4673199.03
2012,71322000,GR,RO,-186239.99
2012,79340000,GR,RO,-1703505
2012,38000000,GR,UK,11813326.82
2012,72000000,GR,UK,-49329732.26
2012,31170000,GR,US,1673268
2012,32580000,HK,NL,-172888
2012,79952000,HK,NL,-289150
2012,39162000,HK,UK,-6166216.53
2012,85148000,HK,UK,-493100
2012,31000000,HR,HU,-1187900
2012,31174000,HR,HU,-9859761
2012,35812000,HR,HU,-2979930.17
2012,34515000,HR,IT,-3061333.6
2012,71632000,HR,RO,-5988225.5
2012,32211000,HR,SI,-1149928
2012,34921000,HR,SI,-305000
2012,72253000,HR,SI,-800100
2012,18000000,HU,IT,-13736480.4
2012,31000000,HU,IT,823000
2012,31174000,HU,IT,9859761
2012,42621100,HU,LI,269662.92
2012,92112000,HU,MK,-121989.30
2012,79419000,HU,MT,-369719.49
2012,31643000,HU,NL,1013900
2012,34121400,HU,NL,2475000
2012,79980000,HU,NL,299197936
2012,72212120,HU,NO,1050000
2012,79341400,HU,PL,-1314311.66
2012,19520000,HU,RO,-679658.78
2012,34144511,HU,RO,-235409
2012,38636110,HU,RO,-1420378.31
2012,48921000,HU,RO,-142000
2012,72150000,HU,RO,-146727.06
2012,72230000,HU,RO,-27469.33
2012,72261000,HU,RO,-18748.46
2012,73110000,HU,RO,-188592.38
2012,79400000,HU,RO,-429437.36
2012,79600000,HU,RO,-200000
2012,42122160,HU,RU,1402098.38
2012,09134200,HU,SI,-12928706
2012,16612000,HU,SI,9222489.05
2012,24000000,HU,SI,-600000
2012,31174000,HU,SI,9859761
2012,32571000,HU,SI,-156055
2012,38410000,HU,SI,-197600
2012,76000000,HU,SI,-2077728.33
2012,76200000,HU,SI,-960845
2012,19520000,HU,SK,288125.27
2012,42000000,HU,SK,457519.1
2012,42900000,HU,SK,282800.35
2012,43300000,HU,SK,508677.61
2012,42113100,HU,UA,2261634.5
2012,38000000,HU,UK,-192027.59
2012,66140000,HU,UK,640000
2012,79980000,HU,UK,249834.24
2012,34960000,HU,US,636507
2012,38000000,HU,US,334487.86
2012,38434540,HU,US,25323334.37
2012,72267000,HU,US,922900.84
2012,79110000,HU,US,2021068.21
2012,79980000,HU,US,4871337.95
2012,75110000,ID,UK,-246648661.31
2012,38000000,IE,IT,1110975.5
2012,45450000,IE,IT,-11283022
2012,48218000,IE,IT,-3159201.5
2012,48620000,IE,IT,-396673.34
2012,48621000,IE,IT,-80834736
2012,72230000,IE,IT,-616049.75
2012,72260000,IE,IT,-4850000
2012,73000000,IE,LT,-1300000
2012,48330000,IE,LU,212000
2012,33600000,IE,LV,-272025
2012,48000000,IE,LV,-10182.13
2012,71420000,IE,NL,510569.11
2012,45240000,IE,PL,-122085.58
2012,85312320,IE,PL,-190100
2012,48000000,IE,PT,-6548583.8
2012,03120000,IE,UK,-68879.41
2012,09211000,IE,UK,3724793
2012,09310000,IE,UK,-12874390.47
2012,14410000,IE,UK,500000
2012,15131220,IE,UK,850000
2012,18412000,IE,UK,200000
2012,22110000,IE,UK,2850000
2012,22112000,IE,UK,-19731892.91
2012,22113000,IE,UK,5000000
2012,24440000,IE,UK,-345669.91
2012,24951310,IE,UK,1000000
2012,30197630,IE,UK,180000
2012,30232100,IE,UK,100000000
2012,31711310,IE,UK,-119402.62
2012,33000000,IE,UK,-314477.04
2012,33100000,IE,UK,-937192.15
2012,33140000,IE,UK,223065766.46
2012,33141000,IE,UK,-1960856.86
2012,33141110,IE,UK,673590164.26
2012,33141116,IE,UK,-20.61
2012,33141200,IE,UK,-10050932.95
2012,33141610,IE,UK,-178696.96
2012,33141700,IE,UK,-258981094.38
2012,33168000,IE,UK,-70718009.01
2012,33184200,IE,UK,-8632703.15
2012,33190000,IE,UK,-730326.70
2012,33195000,IE,UK,518500
2012,33696100,IE,UK,-124895.48
2012,34114000,IE,UK,-456300023.43
2012,34144210,IE,UK,-32666396.09
2012,34430000,IE,UK,66495
2012,34928470,IE,UK,159562
2012,34928500,IE,UK,1311000
2012,35612500,IE,UK,280000
2012,38000000,IE,UK,2795583.89
2012,38115000,IE,UK,-1215977.9
2012,38433100,IE,UK,413223.14
2012,38500000,IE,UK,-473565.43
2012,38582000,IE,UK,193000
2012,38636100,IE,UK,49374
2012,39155100,IE,UK,45675
2012,39222100,IE,UK,-1738873.07
2012,39224340,IE,UK,-92493.25
2012,39515200,IE,UK,40000000
2012,42600000,IE,UK,-1233243.31
2012,44910000,IE,UK,145466.75
2012,45233120,IE,UK,5677144.5
2012,45233251,IE,UK,-7399459.84
2012,45262680,IE,UK,300000
2012,48000000,IE,UK,540000
2012,48400000,IE,UK,-97019.25
2012,50110000,IE,UK,350000
2012,50230000,IE,UK,2114648.5
2012,50421200,IE,UK,-10946.28
2012,64000000,IE,UK,-308310.84
2012,65100000,IE,UK,457779
2012,66510000,IE,UK,-1479891.97
2012,66515200,IE,UK,-332975.69
2012,71000000,IE,UK,-29956374.66
2012,71200000,IE,UK,-663484.9
2012,71312000,IE,UK,1800000
2012,71334000,IE,UK,-17418668.84
2012,71350000,IE,UK,7000000
2012,71351910,IE,UK,2584150.5
2012,71354500,IE,UK,410000
2012,71900000,IE,UK,-1849864.96
2012,72000000,IE,UK,2249989.93
2012,72212450,IE,UK,-796227.51
2012,72212900,IE,UK,10000000
2012,72220000,IE,UK,492000
2012,72316000,IE,UK,-359243.78
2012,72500000,IE,UK,-633728.17
2012,72600000,IE,UK,677459
2012,73110000,IE,UK,365548.78
2012,79342000,IE,UK,180245
2012,79342100,IE,UK,4000000
2012,79410000,IE,UK,-922860.63
2012,79411100,IE,UK,699604.89
2012,79419000,IE,UK,-184986495.99
2012,79993100,IE,UK,-1426587.49
2012,79995000,IE,UK,100000
2012,80511000,IE,UK,47600
2012,80561000,IE,UK,463344
2012,85100000,IE,UK,-4932973.23
2012,85200000,IE,UK,-3453081.26
2012,90513500,IE,UK,680695
2012,90731400,IE,UK,946517
2012,98363000,IE,UK,20000
2012,45000000,IE,US,5410052
2012,71000000,IE,US,328400
2012,79342100,IE,US,1600000
2012,79410000,IL,LT,-143000
2012,33162100,IL,UK,-790817.27
2012,44163100,IN,MT,-2566359.15
2012,73000000,IN,UK,-44396759.04
2012,79411000,IN,UK,-308310826.64
2012,79419000,IN,UK,-184986495.99
2012,43313200,IR,UK,-123324.33
2012,33183200,IS,IT,-4694687.02
2012,45210000,IS,NO,-7431295.47
2012,45233221,IS,NO,-1262938.29
2012,71240000,IS,NO,-1014826.96
2012,71320000,IS,NO,-173750.18
2012,71420000,IS,NO,-2675549.49
2012,63724100,IS,UK,-1110535.6
2012,60210000,IT,JP,1958008
2012,33111730,IT,LI,9954104
2012,33141100,IT,LI,1546653.16
2012,33141118,IT,LI,588715.46
2012,33190000,IT,LI,461742.38
2012,33651600,IT,LI,49295458
2012,33690000,IT,LI,12610228.54
2012,33692100,IT,LI,9963693.06
2012,85310000,IT,LI,3434383
2012,90620000,IT,LI,10961675.70
2012,15880000,IT,LT,989532.9
2012,90620000,IT,LT,16442513.55
2012,33190000,IT,LU,2401702.48
2012,90620000,IT,LU,10961675.70
2012,66516000,IT,LV,772470
2012,31321300,IT,MT,-6570630.08
2012,35700000,IT,MT,-502415.25
2012,44163000,IT,MT,-173100
2012,45262660,IT,MT,-992830.51
2012,71300000,IT,MT,-1225000
2012,18925200,IT,NL,-260645
2012,33141125,IT,NL,1741220.4
2012,48420000,IT,NL,4357420
2012,51300000,IT,NL,-3285060
2012,64212000,IT,NL,800765
2012,64212700,IT,NL,1872204.8
2012,72250000,IT,NL,583162
2012,80600000,IT,NL,-251400
2012,31321300,IT,NO,956199588
2012,34151000,IT,NO,360000
2012,38200000,IT,NO,-304021.62
2012,33000000,IT,PL,-946545.79
2012,33100000,IT,PL,-1078503.98
2012,33140000,IT,PL,-5259184.55
2012,33141220,IT,PL,-160127.4
2012,33141620,IT,PL,-1884629.45
2012,33182230,IT,PL,-291378.85
2012,33186000,IT,PL,-2698038.27
2012,34121100,IT,PL,1733378
2012,34144000,IT,PL,-525485.7
2012,34731000,IT,PL,-4121729.4
2012,34960000,IT,PL,-5749503.05
2012,42350000,IT,PL,-232274.72
2012,44160000,IT,PL,-842544.87
2012,50211210,IT,PL,-1390520
2012,71000000,IT,PL,-95524752.55
2012,73000000,IT,PL,-449956
2012,34144213,IT,PT,414800
2012,44161000,IT,PT,-2083500
2012,22450000,IT,RO,-178649.34
2012,30199760,IT,RO,-339500
2012,31213200,IT,RO,-358800.71
2012,32570000,IT,RO,-216298.37
2012,38341300,IT,RO,-515046.26
2012,39300000,IT,RO,-288689.66
2012,45232430,IT,RO,-10305426.41
2012,45234122,IT,RO,-160278759
2012,45253200,IT,RO,-53365816
2012,45454100,IT,RO,-4819765.43
2012,50530000,IT,RO,-551515.71
2012,66510000,IT,RO,1302450
2012,72000000,IT,RO,-529173.44
2012,73200000,IT,RO,-444949.43
2012,76520000,IT,RO,-2577603.52
2012,79632000,IT,RO,-775000
2012,79956000,IT,RO,-207517.5
2012,90620000,IT,RO,-1640589.89
2012,92312110,IT,RO,-214286
2012,90000000,IT,SE,18292276
2012,15000000,IT,SI,-7252477.5
2012,34631100,IT,SI,-3277463
2012,34900000,IT,SI,-241900
2012,34631000,IT,SK,250589
2012,42994200,IT,SK,-201500
2012,30192000,IT,SM,575789.1
2012,33000000,IT,SM,7252243.7
2012,33190000,IT,SM,144872996.8
2012,72322000,IT,SM,370796.6
2012,31321300,IT,TR,85048221
2012,30132300,IT,UK,-86327031.46
2012,48400000,IT,UK,-7461122
2012,48480000,IT,UK,1245270.1
2012,55110000,IT,UK,116124.79
2012,66000000,IT,UK,7744834.71
2012,66510000,IT,UK,34479085.1
2012,66513000,IT,UK,46205500
2012,66516000,IT,UK,23497851.63
2012,66516400,IT,UK,27510000
2012,71000000,IT,UK,-4932973.23
2012,71221000,IT,UK,4930687
2012,72600000,IT,UK,1137500
2012,79300000,IT,UK,324000
2012,92000000,IT,UK,9417808.22
2012,22200000,IT,US,2524112.55
2012,22211000,IT,US,576185.3
2012,22212000,IT,US,946300
2012,34621200,IT,US,19858000
2012,38652100,IT,US,679985
2012,48411000,IT,US,4667394
2012,63510000,IT,US,8580000
2012,72230000,IT,US,1825000
2012,72260000,IT,US,1037928.25
2012,72320000,IT,US,537221.8
2012,79823000,IT,US,998000
2012,38540000,JP,PL,-70049.81
2012,64200000,KE,UK,-6073209.64
2012,45252300,KR,PL,-154826869.31
2012,50000000,KR,SE,-37401224.71
2012,34512800,KR,UK,-557761416.75
2012,79620000,KZ,LV,-28682.06
2012,51514000,LI,NL,1200000
2012,79620000,LK,LV,-28682.06
2012,72261000,LT,LU,315000
2012,79421000,LT,LU,134297.38
2012,09130000,LT,LV,-92084963.14
2012,09200000,LT,LV,-449031.98
2012,15897200,LT,LV,3564728.34
2012,18512200,LT,LV,-352645.92
2012,22450000,LT,LV,99165.90
2012,30000000,LT,LV,-739355.94
2012,30213000,LT,LV,-54495912.82
2012,32320000,LT,LV,-3588000
2012,33000000,LT,LV,-28287037.06
2012,33100000,LT,LV,-1163066.97
2012,33696500,LT,LV,-192149.76
2012,34144210,LT,LV,-239677.33
2012,34620000,LT,LV,15390396.3
2012,34631000,LT,LV,14016957.95
2012,34941200,LT,LV,4891068
2012,34946000,LT,LV,1474500
2012,34946100,LT,LV,758600.9
2012,34947100,LT,LV,5368862.7
2012,35200000,LT,LV,-423457.92
2012,35300000,LT,LV,-5334.86
2012,38000000,LT,LV,514528.64
2012,38400000,LT,LV,-1762417.90
2012,38511000,LT,LV,-1431800
2012,39160000,LT,LV,-656296.6
2012,42000000,LT,LV,-2697934.92
2012,42900000,LT,LV,-2268871.45
2012,45000000,LT,LV,-3482436.54
2012,45233000,LT,LV,7475014.17
2012,45233100,LT,LV,1227981.94
2012,45233110,LT,LV,-6215575.79
2012,45241100,LT,LV,6307102.06
2012,45243400,LT,LV,1618619.62
2012,48000000,LT,LV,-84490.68
2012,50324100,LT,LV,377536.57
2012,33150000,LT,NL,50000
2012,33651300,LT,NL,714403.55
2012,33696000,LT,NL,665621.01
2012,38000000,LT,NL,103327
2012,34955100,LT,NO,430839697
2012,03311000,LT,PL,253591.29
2012,24951310,LT,PL,-3460986.46
2012,33124210,LT,PL,644765.64
2012,34121100,LT,PL,1731000.35
2012,34620000,LT,PL,10834500
2012,38400000,LT,PL,83799.99
2012,38582000,LT,PL,2859643.19
2012,42000000,LT,PL,147706.21
2012,55100000,LT,PL,-335622.29
2012,55300000,LT,PL,-231206.48
2012,64228100,LT,PL,-155902.95
2012,80531200,LT,PL,-124266.97
2012,35120000,LT,SE,472450
2012,79410000,LT,SE,66322.98
2012,44163100,LT,TR,2256363.82
2012,71000000,LT,UA,369194.91
2012,33124210,LT,UK,1239745.24
2012,34946000,LT,UK,1474500
2012,34946100,LT,UK,758600.9
2012,72319000,LT,UK,3600
2012,72320000,LT,UK,731676.30
2012,79100000,LT,UK,579240.04
2012,79111000,LT,UK,1737720.11
2012,79400000,LT,UK,2316960.15
2012,79411100,LT,UK,69074.37
2012,72319000,LT,US,231.7
2012,72320000,LT,US,659693.88
2012,79400000,LT,US,218866.57
2012,79411100,LT,US,172335.88
2012,48000000,LU,MK,-2195000
2012,72212517,LU,MT,-279180
2012,33100000,LU,PL,-206441.57
2012,32342450,LU,UK,-25692.57
2012,48326000,LU,UK,-6913398.17
2012,79410000,LU,UK,450000
2012,18512100,LV,NL,64527.46
2012,31000000,LV,NL,1061608.43
2012,33000000,LV,NL,204840
2012,33100000,LV,NL,331780
2012,38000000,LV,NL,502938.76
2012,33185200,LV,PL,-8936473.94
2012,35200000,LV,PL,846915.84
2012,35811200,LV,PL,188256.13
2012,71242000,LV,PL,49514.09
2012,33100000,LV,SE,215115.45
2012,34150000,LV,SE,513879
2012,35300000,LV,SE,523096.62
2012,38000000,LV,SE,807404.65
2012,38630000,LV,SE,302006.14
2012,38900000,LV,SE,774331.59
2012,79620000,LV,TR,28682.06
2012,18512100,LV,UK,1070164.57
2012,33673000,LV,UK,520106.12
2012,34997000,LV,UK,803097.66
2012,38000000,LV,UK,5141818.76
2012,66515000,LV,UK,651619.82
2012,79110000,LV,UK,717051.48
2012,79620000,LV,UK,57364.12
2012,32223000,LV,US,2461767.43
2012,38000000,LV,US,293936.81
2012,38900000,LV,US,774331.59
2012,48000000,LV,US,164582
2012,72267100,LV,US,879564.03
2012,79620000,LV,UZ,28682.06
2012,35121500,MD,RO,-68409.62
2012,42990000,MK,PL,-228000
2012,71000000,MK,RS,187399.94
2012,79000000,MT,NL,243042.37
2012,33622400,MT,UK,259339.3
2012,71241000,MT,UK,177966.1
2012,79416000,MT,UK,175560
2012,79419000,MT,UK,423034.58
2012,09000000,NL,NO,200000
2012,34730000,NL,NO,-490003.61
2012,48000000,NL,NO,-7629457.38
2012,50650000,NL,NO,-126822.07
2012,31700000,NL,PL,-271023.01
2012,33111000,NL,PL,-1626964.90
2012,33183100,NL,PL,-2557190.69
2012,33183200,NL,PL,-683468.28
2012,33184100,NL,PL,-1141276.24
2012,33690000,NL,PL,-216062.49
2012,33696500,NL,PL,-179444.17
2012,38410000,NL,PL,-79653.31
2012,38433000,NL,PL,-330343.78
2012,38500000,NL,PL,-388562.19
2012,38511000,NL,PL,-1298027.58
2012,38519000,NL,PL,-124333.88
2012,38530000,NL,PL,-602077.14
2012,38540000,NL,PL,-133634.73
2012,45244000,NL,PL,-2982292.64
2012,48421000,NL,PL,-4229.45
2012,71632200,NL,PL,-1706334.98
2012,72320000,NL,PL,-1400000
2012,31642000,NL,RO,-190152.15
2012,31643000,NL,RO,-462967.28
2012,31700000,NL,RO,-303618.68
2012,34522400,NL,RO,-295683.99
2012,45212000,NL,RO,-5605593.25
2012,71520000,NL,RO,-3452858.52
2012,76600000,NL,RO,-425583
2012,22454000,NL,SE,-6893303.16
2012,38000000,NL,SE,-754713.29
2012,42414110,NL,SE,-1953102.56
2012,71000000,NL,SE,-2987098.03
2012,38000000,NL,SI,-838823
2012,72320000,NL,SI,-402156.12
2012,38530000,NL,SK,-394991.66
2012,09000000,NL,UK,400000
2012,22120000,NL,UK,355096
2012,22430000,NL,UK,5761165.14
2012,31440000,NL,UK,-591956.79
2012,32000000,NL,UK,-460893211.04
2012,33125000,NL,UK,-72590680.74
2012,38000000,NL,UK,549174
2012,38341100,NL,UK,-759243.78
2012,38511200,NL,UK,-11504926.82
2012,38636100,NL,UK,-750206.35
2012,42960000,NL,UK,-125329.58
2012,44100000,NL,UK,135221.43
2012,45214630,NL,UK,378000
2012,66131100,NL,UK,-1849864959.86
2012,71220000,NL,UK,-1128269.64
2012,71620000,NL,UK,-493297.32
2012,75211200,NL,UK,-8347632.66
2012,76000000,NL,UK,50000
2012,79000000,NL,UK,-2244502.83
2012,79411000,NL,UK,-725221.06
2012,79419000,NL,UK,64000000
2012,38500000,NL,US,287776.31
2012,33600000,NO,PL,-247976.85
2012,34962100,NO,PL,-184809
2012,38970000,NO,PL,-25808.3
2012,50240000,NO,PL,-1742528
2012,79600000,NO,PL,-613484.55
2012,76520000,NO,RO,-95351608
2012,19520000,NO,SE,384941.1
2012,24000000,NO,SE,1177241.78
2012,33100000,NO,SE,-65896.56
2012,33111000,NO,SE,1283137.01
2012,33124000,NO,SE,160532.97
2012,33141113,NO,SE,21404395.92
2012,34144410,NO,SE,267554.95
2012,34922100,NO,SE,-3306982.35
2012,38000000,NO,SE,589609.77
2012,38430000,NO,SE,246752
2012,38432000,NO,SE,140173.78
2012,38433100,NO,SE,220732.83
2012,38511200,NO,SE,16951836.89
2012,38653400,NO,SE,40246.36
2012,42961100,NO,SE,240799.45
2012,44130000,NO,SE,-7632315.81
2012,45213331,NO,SE,1337774.75
2012,45241500,NO,SE,334443.69
2012,48000000,NO,SE,-410725.98
2012,48810000,NO,SE,200666.21
2012,64214100,NO,SE,-97836
2012,66510000,NO,SE,-366206.72
2012,66514110,NO,SE,-791881.53
2012,66515000,NO,SE,-372330.86
2012,71000000,NO,SE,-10133155.63
2012,71351500,NO,SE,1339781.40
2012,71600000,NO,SE,-160843.74
2012,72000000,NO,SE,1203997.27
2012,72212600,NO,SE,384941.1
2012,79419000,NO,SE,103008.66
2012,79540000,NO,SE,1872884.64
2012,79961320,NO,SE,8026.65
2012,32344230,NO,SI,-192100
2012,22113000,NO,UK,936442.32
2012,33000000,NO,UK,123948.63
2012,33111000,NO,UK,1283137.01
2012,34143000,NO,UK,-261638.73
2012,34740000,NO,UK,641568.51
2012,34927000,NO,UK,-591956.79
2012,48000000,NO,UK,1151377.45
2012,50344000,NO,UK,-147989.2
2012,60651100,NO,UK,-900267.61
2012,65310000,NO,UK,-603672.6
2012,72222100,NO,UK,42541.24
2012,79310000,NO,UK,2114754.32
2012,79311300,NO,UK,321065.94
2012,79411000,NO,UK,-493297322.63
2012,79419000,NO,UK,127217.96
2012,79980000,NO,UK,334443.69
2012,38970000,NO,UM,142852.58
2012,35300000,NO,US,443648.82
2012,38510000,NO,US,374576.93
2012,73112000,NO,US,770863.27
2012,80620000,NO,US,267554.95
2012,60424110,NO,ZA,333543.63
2012,34970000,NZ,UK,-110066.97
2012,33690000,OM,PL,-559479.92
2012,09134000,PA,PL,-935413.96
2012,33600000,PA,PL,-736729.91
2012,33698000,PL,PT,620260.06
2012,45000000,PL,PT,9583359.38
2012,65310000,PL,PT,390037.46
2012,71520000,PL,PT,1224031.71
2012,33651100,PL,RO,404201.98
2012,33690000,PL,RO,216062.49
2012,34622100,PL,RO,-17222434.01
2012,79341000,PL,RO,-89395.02
2012,31630000,PL,RU,326900
2012,79823000,PL,RU,183594.01
2012,92312110,PL,RU,290700
2012,16600000,PL,SE,267496
2012,33696300,PL,SE,783652.1
2012,33696500,PL,SE,3023.16
2012,34960000,PL,SE,1130864.83
2012,38000000,PL,SE,44482.04
2012,38433000,PL,SE,6587.35
2012,33690000,PL,SI,216062.49
2012,32570000,PL,SK,314908.37
2012,34631000,PL,SK,600181.66
2012,34731700,PL,SK,84090.3
2012,34900000,PL,SK,654453.45
2012,45234000,PL,SK,5735178.15
2012,39500000,PL,TR,492936
2012,55000000,PL,UA,68581.12
2012,79000000,PL,UA,39057.65
2012,22000000,PL,UK,175263.61
2012,22993000,PL,UK,125067.01
2012,31700000,PL,UK,366811.96
2012,32000000,PL,UK,16588.36
2012,33000000,PL,UK,2872429.41
2012,33100000,PL,UK,7156890.25
2012,33140000,PL,UK,29048043.63
2012,33141000,PL,UK,16617297.28
2012,33141100,PL,UK,589532.02
2012,33141120,PL,UK,422303.76
2012,33141121,PL,UK,12404722.90
2012,33141122,PL,UK,407253.58
2012,33141200,PL,UK,4668549.96
2012,33141310,PL,UK,2785267.60
2012,33141323,PL,UK,101068.18
2012,33141420,PL,UK,786009.41
2012,33141600,PL,UK,77549.94
2012,33141615,PL,UK,5248015.88
2012,33141620,PL,UK,14435588.99
2012,33141621,PL,UK,5106407.28
2012,33141624,PL,UK,77964.2
2012,33141640,PL,UK,6380482.59
2012,33157000,PL,UK,769134.76
2012,33160000,PL,UK,59059.02
2012,33162000,PL,UK,636344.92
2012,33162200,PL,UK,3632399.60
2012,33168000,PL,UK,552927.33
2012,33169000,PL,UK,761286.16
2012,33170000,PL,UK,664555.44
2012,33186200,PL,UK,185211.86
2012,33190000,PL,UK,1279208.05
2012,33194000,PL,UK,1222108
2012,33196000,PL,UK,27878.98
2012,34114121,PL,UK,-1849864959.85
2012,38000000,PL,UK,402524.84
2012,38400000,PL,UK,282168.11
2012,38500000,PL,UK,489754.34
2012,38540000,PL,UK,1371000
2012,38636100,PL,UK,189919.47
2012,42711000,PL,UK,206040.77
2012,43132300,PL,UK,377666.88
2012,44318000,PL,UK,-9325748.4
2012,71200000,PL,UK,348890
2012,71220000,PL,UK,465983.22
2012,71241000,PL,UK,305000
2012,71320000,PL,UK,657155.83
2012,71323100,PL,UK,224560.9
2012,71334000,PL,UK,847414.51
2012,72267000,PL,UK,572073.47
2012,72320000,PL,UK,1582020.30
2012,73110000,PL,UK,2043837.2
2012,92312000,PL,UK,200000
2012,92320000,PL,UK,486680
2012,22000000,PL,US,480918.58
2012,32441300,PL,US,66970.15
2012,33100000,PL,US,108034.51
2012,33120000,PL,US,100473.15
2012,34144210,PL,US,1118359.74
2012,34224200,PL,US,142341.22
2012,34731000,PL,US,1217816
2012,34731700,PL,US,6688928.26
2012,34960000,PL,US,286243.48
2012,38000000,PL,US,317282.77
2012,38433000,PL,US,158302.65
2012,38434540,PL,US,277446.29
2012,38500000,PL,US,372020.22
2012,38540000,PL,US,560617.97
2012,38600000,PL,US,826488
2012,38636100,PL,US,53679.83
2012,38970000,PL,US,674142.71
2012,42300000,PL,US,613032.97
2012,42942200,PL,US,238542.79
2012,42990000,PL,US,592942
2012,72320000,PL,US,902560.71
2012,80500000,PL,US,2546699.88
2012,92312200,PL,US,353669.32
2012,15800000,PT,RO,349000
2012,45233130,PT,RO,-10992589.87
2012,71520000,PT,RO,-1388196.8
2012,42200000,PT,UK,464500
2012,38000000,PT,US,1214980
2012,66151000,PT,US,472761.79
2012,60400000,RO,RU,1849842.24
