YEAR,CPV,ID_NOTICE_CAN,ISO_COUNTRY_CODE,WIN_COUNTRY_CODE,VALUE_EURO_FIN_2
2010,33652000,2010329464,CY,GR,2129184.43
2010,38970000,2010329482,FR,US,211209.17
2010,48445000,2010329529,DE,IE,309783.29
2010,34144750,2010329609,UK,US,58285927.45
2010,34144750,2010329609,UK,FR,58285927.45
2010,79300000,2010329679,BG,DE,143163.92
2010,71000000,2010329799,PL,FR,271810.15
2010,79342310,2010329822,FR,UK,78200
2010,31200000,2010329840,SE,FI,7000000
2010,31200000,2010329840,SE,FI,7000000
2010,34300000,2010329854,LT,CZ,2172213.57
2010,34300000,2010329854,LT,LV,2172213.57
2010,34300000,2010329854,LT,CZ,2172213.57
2010,34300000,2010329854,LT,LV,2172213.57
2010,34300000,2010329854,LT,CZ,2172213.57
2010,34300000,2010329854,LT,LV,2172213.57
2010,34300000,2010329854,LT,CZ,2172213.57
2010,34300000,2010329854,LT,LV,2172213.57
2010,34300000,2010329854,LT,LV,2172213.57
2010,34300000,2010329854,LT,CZ,2172213.57
2010,34300000,2010329854,LT,LV,2172213.57
2010,34300000,2010329854,LT,LV,2172213.57
2010,34300000,2010329854,LT,LV,2172213.57
2010,31600000,2010329877,IE,UK,19500000
2010,31600000,2010329877,IE,DE,19500000
2010,38510000,2010329910,NO,UK,324825.41
2010,34150000,2010329915,NO,DE,300000
2010,34621200,2010329923,NO,NL,374798.55
2010,38540000,2010330865,RO,DE,186908.43
2010,38511000,2010330869,ES,NL,209223
2010,09111100,2010330876,LV,EE,765282.21
2010,09111100,2010330876,LV,EE,765282.21
2010,09111100,2010330876,LV,EE,765282.21
2010,09111100,2010330876,LV,EE,765282.21
2010,09111100,2010330876,LV,EE,765282.21
2010,09111100,2010330876,LV,EE,765282.21
2010,34144000,2010330883,SK,CZ,326270
2010,34960000,2010330892,FR,DK,245000
2010,73300000,2010330904,DE,BE,615000
2010,19520000,2010330909,CZ,CH,3164056.32
2010,42300000,2010330922,PL,US,373386.14
2010,38500000,2010330928,EE,PL,383000.01
2010,38570000,2010330929,EE,BE,70000
2010,33696500,2010330948,PL,CH,105334.87
2010,72267100,2010331027,SI,BE,150000
2010,63710000,2010331135,BG,PL,614336.84
2010,42132300,2010331218,HU,FR,1123205
2010,45432110,2010331931,FR,LU,21035
2010,45212313,2010331986,FR,IT,2692520.9
2010,92521100,2010332001,AT,DE,269854
2010,22211000,2010332025,HU,CZ,450528
2010,38511000,2010332031,CZ,NL,589305.49
2010,38300000,2010332034,BE,NL,302479.34
2010,15131000,2010332038,FR,IT,243200
2010,15131000,2010332038,FR,IT,243200
2010,15131000,2010332038,FR,IT,243200
2010,44619100,2010332157,FR,LU,97984.5
2010,44619100,2010332157,FR,LU,97984.5
2010,44619100,2010332157,FR,LU,97984.5
2010,44619100,2010332157,FR,LU,97984.5
2010,44619100,2010332157,FR,LU,97984.5
2010,44619100,2010332157,FR,LU,97984.5
2010,38630000,2010332183,EE,JP,402984.55
2010,71220000,2010332263,SI,HU,350000
2010,71000000,2010332333,DE,DK,6806722.69
2010,90711400,2010332423,FR,BE,49500
2010,66510000,2010332468,FR,UK,100000
2010,45000000,2010333569,LU,DE,3173319.14
2010,45000000,2010333569,LU,DE,3173319.14
2010,33112000,2010333649,UK,CA,195314.9
2010,31712100,2010333658,NL,UK,350000
2010,38500000,2010333727,PL,NL,307784.81
2010,38400000,2010333730,HU,NL,357258
2010,34144900,2010333749,HU,IT,41280132
2010,35520000,2010333752,UK,SE,276858.16
2010,42611000,2010333759,PL,DE,279119.83
2010,72267000,2010333816,HU,US,902096.25
2010,92100000,2010333860,PL,HU,212392.67
2010,42522000,2010334000,IT,DK,400000
2010,34121100,2010334042,IT,BE,806800
2010,45213280,2010334959,SK,CZ,810500
2010,45261000,2010334964,DE,AT,1184753.87
2010,38434560,2010335041,AT,FR,69225
2010,34150000,2010335051,FR,UK,822842.5
2010,31000000,2010335096,LV,DE,188003.39
2010,33600000,2010335125,DK,SE,20678.64
2010,33600000,2010335142,DK,SE,4404280.75
2010,33190000,2010335213,PL,UK,26404.09
2010,48422000,2010335231,IT,IE,1400000
2010,79411100,2010335340,RO,HR,538814.87
2010,79411100,2010335340,RO,HR,538814.87
2010,71900000,2010335430,DK,SE,11467661.03
2010,71900000,2010335430,DK,SE,11467661.03
2010,71520000,2010335437,PL,FR,499286.55
2010,34151000,2010335448,PL,NO,300863.2
2010,80650000,2010335537,PL,US,513057.25
2010,44212383,2010335554,FR,NL,607996.06
2010,45232420,2010335574,RO,ES,3102891.84
2010,34962100,2010335579,RO,AT,3424340
2010,38500000,2010335613,PL,DE,1975590.66
2010,76431000,2010335627,CZ,DE,360000
2010,76431000,2010335628,CZ,NL,610000
2010,76431000,2010335631,CZ,PL,7123738
2010,76431000,2010335632,CZ,DE,351000
2010,42131300,2010335633,CZ,DE,630998
2010,44451000,2010336508,MK,RS,388800
2010,44143000,2010336691,UK,US,2704413.41
2010,14410000,2010336708,DE,NL,4565700
2010,42631000,2010336732,RO,AT,263890
2010,66171000,2010336822,RO,DE,4072000
2010,51133100,2010336842,AT,BE,455172
2010,71311240,2010336849,IT,UK,1502288
2010,31214000,2010336852,MT,UK,1390650
2010,45221110,2010336857,NO,DK,1373761.6
2010,18000000,2010337575,FR,ZA,51840.31
2010,30125100,2010337624,BG,BE,247384.7
2010,18830000,2010337687,IT,RO,235719.25
2010,71322300,2010337878,FR,UK,4035027.17
2010,92100000,2010338000,NL,UK,1956800
2010,43130000,2010338155,CZ,DE,831864
2010,45210000,2010339167,AT,DE,422546.16
2010,92521100,2010339213,AT,DE,551000
2010,92521100,2010339214,AT,DE,296000
2010,92521100,2010339233,AT,DE,665226
2010,33184200,2010339269,LT,EE,224111.76
2010,33124210,2010339270,LT,PL,472196.98
2010,33124210,2010339270,LT,UK,472196.98
2010,38540000,2010339360,PL,DE,263715.97
2010,38540000,2010339360,PL,DE,263715.97
2010,38540000,2010339360,PL,DE,263715.97
2010,38540000,2010339360,PL,DE,263715.97
2010,38540000,2010339360,PL,DE,263715.97
2010,38540000,2010339360,PL,DE,263715.97
2010,38540000,2010339360,PL,DE,263715.97
2010,38540000,2010339360,PL,DE,263715.97
2010,38540000,2010339360,PL,DE,263715.97
2010,38540000,2010339360,PL,DE,263715.97
2010,38540000,2010339360,PL,DE,263715.97
2010,38540000,2010339360,PL,DE,263715.97
2010,33153000,2010339363,UK,FR,273943.86
2010,34631000,2010339378,BG,CH,116008
2010,33696500,2010339380,ES,DE,209345.34
2010,71600000,2010339509,MT,UK,558000
2010,45259000,2010339549,UK,MA,122400.45
2010,51110000,2010339602,FR,IT,238057.16
2010,71200000,2010339618,FR,CH,593775.2
2010,76431000,2010339677,CZ,UK,1060000
2010,44160000,2010339678,CZ,DE,1056112
2010,34969100,2010339699,FR,ES,617361.1
2010,42000000,2010339731,IT,DE,860648
2010,34152000,2010339734,NO,UK,624664.24
2010,34114000,2010339738,NO,SE,2123858.43
2010,45234000,2010340626,PL,CZ,127886842.07
2010,38636100,2010340676,UK,CH,138261.21
2010,38636100,2010340676,UK,CH,138261.21
2010,38000000,2010340708,LT,PL,52662.62
2010,34320000,2010340744,FR,IT,50000
2010,34114000,2010340749,DE,AT,771684.45
2010,42665000,2010340829,RO,DE,300000
2010,79530000,2010341146,FR,UK,50167.22
2010,79530000,2010341146,FR,UK,50167.22
2010,79530000,2010341146,FR,ES,50167.22
2010,79530000,2010341146,FR,ES,50167.22
2010,72413000,2010341192,FR,AT,140000
2010,42124290,2010341224,HU,UA,550068
2010,90513800,2010341226,FR,LU,700000
2010,31711400,2010341238,ES,IT,2649962
2010,71351000,2010341246,RO,DE,908000
2010,45200000,2010342194,FR,FI,3123821.5
2010,38500000,2010342298,LT,NL,641705.28
2010,38636100,2010342355,PL,DE,501180
2010,34932000,2010342358,PL,FR,7767297.67
2010,38293000,2010342360,GR,UK,338200
2010,18512100,2010342366,BG,DE,751710
2010,35711000,2010342374,IE,UK,1000000
2010,33115000,2010342375,FR,DE,684800
2010,33000000,2010342392,IT,IS,833976.85
2010,33140000,2010342421,PL,UK,172439.9
2010,33140000,2010342421,PL,UK,172439.9
2010,38500000,2010342449,PL,DE,498060
2010,33140000,2010342450,PL,UK,26838.96
2010,34962000,2010342494,ES,IT,2086930
2010,90610000,2010342523,NL,DE,189775.7
2010,72000000,2010342525,IE,UK,750000
2010,72000000,2010342525,IE,UK,750000
2010,72000000,2010342525,IE,UK,750000
2010,72000000,2010342525,IE,UK,750000
2010,71247000,2010342665,AT,IT,247700
2010,45235320,2010342777,EE,LV,130076.22
2010,33652000,2010343696,FR,SE,2180614.49
2010,22211000,2010343698,HU,AT,2697332.2
2010,31712113,2010343747,DE,NL,285204
2010,38000000,2010343752,LT,CH,3498659.37
2010,38000000,2010343752,LT,CH,3498659.37
2010,72268000,2010343753,DE,CH,756000
2010,33111800,2010343756,FR,CH,972852.74
2010,33111800,2010343756,FR,CH,972852.74
2010,38500000,2010343758,PL,DE,951247.9
2010,38000000,2010343787,PL,CH,226931.37
2010,24542000,2010343788,PL,DE,323200
2010,24542000,2010343788,PL,DE,323200
2010,44165110,2010343794,CY,GR,190000
2010,72000000,2010343830,IE,UK,300000
2010,72000000,2010343830,IE,UK,300000
2010,72000000,2010343830,IE,UK,300000
2010,71300000,2010343852,AT,IT,59200
2010,79993000,2010343899,UK,DK,163200596.85
2010,79421000,2010343916,PL,DE,440000
2010,24612000,2010344024,PL,CZ,1990163.4
2010,24612000,2010344024,PL,CZ,1990163.4
2010,24612000,2010344024,PL,CZ,1990163.4
2010,45000000,2010344025,LI,CH,4727764.92
2010,45000000,2010344025,LI,CH,4727764.92
2010,33600000,2010344806,SI,DE,1800000
2010,38500000,2010344808,EE,US,39065.93
2010,38500000,2010344809,EE,SE,29846.74
2010,33690000,2010344817,SI,NL,30369828.57
2010,37000000,2010344825,RO,HU,3507708.32
2010,38540000,2010344865,MT,IT,985180.06
2010,38540000,2010344865,MT,UK,985180.06
2010,48000000,2010344868,UK,DK,244800.9
2010,24954100,2010344874,ES,FR,272000
2010,43328100,2010344882,CZ,PT,1779781.68
2010,24954100,2010344889,ES,FR,440000
2010,24954100,2010344891,ES,FR,232000
2010,43135000,2010344937,DE,FR,210013
2010,33100000,2010344979,PL,UK,95441.48
2010,79400000,2010345035,RO,PT,222917.23
2010,50211212,2010345048,RO,UK,299574.89
2010,72000000,2010345056,DK,SE,5747817.87
2010,73000000,2010345077,ES,DE,241000
2010,44163200,2010345241,MT,UK,243887.3
2010,34622200,2010345248,CZ,SK,28809000.95
2010,71220000,2010345282,LT,ES,547801.66
2010,48480000,2010345311,NO,UK,31233.21
2010,42600000,2010346366,RO,NL,202828
2010,42600000,2010346366,RO,DE,202828
2010,39132100,2010346370,DE,HU,483300
2010,33141000,2010346389,FR,IE,2033660.92
2010,33141000,2010346389,FR,IE,2033660.92
2010,33141000,2010346389,FR,IE,2033660.92
2010,33141000,2010346389,FR,IE,2033660.92
2010,33141000,2010346389,FR,IE,2033660.92
2010,33141000,2010346389,FR,IE,2033660.92
2010,44613800,2010346468,IT,DE,94800
2010,03413000,2010346470,UK,IE,573533.53
2010,35000000,2010346518,IT,RO,1127117
2010,76200000,2010346556,SI,HU,25668
2010,51430000,2010346638,ES,FR,633120
2010,50000000,2010346662,ES,PT,3736042.5
2010,76000000,2010346752,SI,NL,1970000
2010,76000000,2010346752,SI,NL,1970000
2010,33696300,2010346764,FR,AL,587700
2010,42520000,2010347675,AT,NL,9135417
2010,35722000,2010347737,CZ,FR,1419972
2010,39518000,2010347916,PL,CZ,131251.66
2010,38000000,2010347932,PL,CH,128858.99
2010,33114000,2010347940,FR,UK,418060.2
2010,33696100,2010348008,PL,CH,195350.79
2010,38434000,2010348010,PL,DE,143582.75
2010,38434000,2010348010,PL,DE,143582.75
2010,38540000,2010348018,PL,CH,534833.65
2010,38540000,2010348018,PL,CH,534833.65
2010,72220000,2010348144,IE,UK,247269
2010,72320000,2010348231,PL,US,835109.75
2010,72210000,2010348304,FR,UK,150000
2010,09310000,2010348460,SE,DK,25164354.69
2010,33100000,2010349358,UK,DE,4662874.2
2010,31712000,2010349385,FR,DE,215000
2010,15842200,2010349398,FR,BE,221.33
2010,44421790,2010349421,IE,NL,1548750
2010,34134200,2010349450,FR,BE,701279.99
2010,33141127,2010349482,PL,UK,306522.55
2010,38400000,2010349483,ES,FR,242671
2010,33114000,2010349486,PL,DE,435889.05
2010,79412000,2010349565,UK,MU,737105.17
2010,92312000,2010349716,FR,NL,455000
2010,71410000,2010349740,FR,BE,56960
2010,45252124,2010350719,FR,BE,219500
2010,34928470,2010350805,AT,DE,38775
2010,22200000,2010350817,SI,DE,348963.22
2010,22200000,2010350817,SI,DE,348963.22
2010,22200000,2010350817,SI,DE,348963.22
2010,42990000,2010350832,UK,DE,1119089.81
2010,43414000,2010350834,SK,CZ,2777444
2010,48614000,2010350917,EE,DE,89081.5
2010,38434540,2010350926,DE,NL,125000
2010,63730000,2010351073,UK,DE,291429.64
2010,70330000,2010351256,SE,CA,524257.39
2010,71632200,2010351324,RO,CA,58499.02
2010,09111100,2010351328,ES,NL,1015484
2010,45111100,2010352505,FR,DE,188267.07
2010,33141000,2010352635,FR,IE,161993.3
2010,32000000,2010352667,DK,DE,3500000
2010,32000000,2010352667,DK,DE,3500000
2010,32000000,2010352667,DK,DE,3500000
2010,32000000,2010352667,DK,DE,3500000
2010,32000000,2010352667,DK,DE,3500000
2010,33100000,2010352678,PL,UK,243238.81
2010,33100000,2010352678,PL,UK,243238.81
2010,33100000,2010352678,PL,UK,243238.81
2010,33696500,2010352714,FR,DE,776435
2010,33696500,2010352714,FR,DE,776435
2010,30213000,2010352739,LU,DE,143150
2010,33000000,2010352741,FR,UK,140000
2010,33696100,2010352796,PL,CH,607720.18
2010,33000000,2010352831,FR,CH,334270
2010,79620000,2010352886,LV,UZ,28220.69
2010,66510000,2010352926,IT,AT,1135977.8
2010,64228100,2010352936,PL,LT,34960.32
2010,73000000,2010353192,CZ,US,2542053.25
2010,48810000,2010353203,IE,UK,100000
2010,72000000,2010353273,CH,DE,909900.75
2010,71000000,2010353284,CH,IT,215937.88
2010,45000000,2010354218,DE,IT,2565321.01
2010,38636100,2010354325,PL,FR,245000
2010,34144900,2010354326,HU,CZ,623446.38
2010,18000000,2010354385,IT,ES,10328151.98
2010,38433000,2010354462,DE,CA,275703.4
2010,34731700,2010354483,PL,DE,314666.93
2010,79620000,2010354499,LV,AL,28220.69
2010,72260000,2010354728,AT,DE,413965
2010,38341600,2010354745,HU,FR,424639.12
2010,45214630,2010355859,RO,DE,149720
2010,48000000,2010355862,LT,UK,21276.6
2010,39000000,2010355881,IT,PT,4141540
2010,33140000,2010355912,IT,AT,503009.75
2010,33140000,2010355912,IT,AT,503009.75
2010,33192160,2010356002,NL,DE,183103.36
2010,33192160,2010356002,NL,DE,183103.36
2010,33141000,2010356012,LT,EE,4708662.67
2010,33141000,2010356012,LT,LV,4708662.67
2010,38433000,2010356019,AT,DE,1416000
2010,34144210,2010356044,PL,SE,520664.88
2010,66510000,2010356122,IT,UK,50301.93
2010,66510000,2010356122,IT,UK,50301.93
2010,73100000,2010356175,DE,DK,190608
2010,66517300,2010356184,IT,AT,174991.33
2010,71320000,2010356264,PL,LT,140185.75
2010,72212422,2010356306,RO,CA,1068246.88
2010,34121100,2010356318,ES,IT,50016828
2010,42131147,2010356344,RO,IT,787157
2010,50000000,2010356348,LT,EE,89145.04
2010,72310000,2010357150,UK,FR,297258.23
2010,44210000,2010357210,FR,BE,80201
2010,33112200,2010357294,PL,CZ,303837.58
2010,75211200,2010357525,DE,FR,207500
2010,50000000,2010357544,FR,BE,1895000
2010,42414140,2010357552,DE,AT,2595400
2010,18220000,2010358177,UK,BE,236524.29
2010,34114000,2010358222,ES,FR,247357.68
2010,48820000,2010358442,CZ,NO,99659.81
2010,66171000,2010358471,NO,NL,64965.08
2010,66171000,2010358471,NO,US,64965.08
2010,39300000,2010359325,GR,DE,188195.94
2010,22455000,2010359342,LV,FR,5693413.01
2010,38970000,2010359371,HU,US,563755.75
2010,38970000,2010359371,HU,DE,563755.75
2010,32352100,2010359393,LV,CZ,170569.06
2010,72319000,2010359413,FR,DE,578000
2010,72319000,2010359413,FR,DE,578000
2010,72319000,2010359413,FR,DE,578000
2010,72319000,2010359413,FR,DE,578000
2010,72319000,2010359413,FR,DE,578000
2010,72319000,2010359413,FR,DE,578000
2010,38554000,2010359435,FR,DE,180413
2010,38115000,2010359465,PL,DE,1299786.5
2010,42636000,2010359493,DE,BE,519500
2010,33600000,2010359547,DK,NO,3356921.3
2010,33600000,2010359549,DK,SE,417601.01
2010,33600000,2010359551,DK,SE,794918.96
2010,33162000,2010359594,PL,UK,2159.11
2010,33162000,2010359594,PL,UK,2159.11
2010,79620000,2010359608,LV,TR,28220.69
2010,90731200,2010359615,DE,EE,198568.07
2010,48000000,2010359731,UK,IE,392847.15
2010,71620000,2010359809,BE,DE,977.26
2010,71620000,2010359809,BE,DE,977.26
2010,71620000,2010359809,BE,DE,977.26
2010,71620000,2010359809,BE,DE,977.26
2010,71620000,2010359809,BE,NL,977.26
2010,71620000,2010359809,BE,DE,977.26
2010,71620000,2010359809,BE,NL,977.26
2010,71620000,2010359809,BE,NL,977.26
2010,71620000,2010359809,BE,NL,977.26
2010,71620000,2010359809,BE,NL,977.26
2010,71620000,2010359809,BE,NL,977.26
2010,71620000,2010359809,BE,NL,977.26
2010,51900000,2010359999,EE,FI,509033
2010,03410000,2010360006,SE,NO,9735459.72
2010,35200000,2010360034,NO,NL,749597.09
2010,45100000,2010360925,FR,NL,61226
2010,38511200,2010361027,SK,CZ,694000
2010,38400000,2010361067,SI,CZ,327800
2010,42610000,2010361079,FR,DE,126505.01
2010,45246400,2010361082,DE,AT,86656.5
2010,38514200,2010361096,AT,CH,333145.4
2010,35512400,2010361100,DE,UK,201385.84
2010,33190000,2010361111,UK,DE,322506.53
2010,42412110,2010361131,RO,AT,259500.69
2010,37311100,2010361137,RO,IT,327133.53
2010,37311100,2010361137,RO,IT,327133.53
2010,35330000,2010361156,ES,IT,423728.7
2010,38630000,2010361173,PL,DE,2461329.29
2010,38511000,2010361174,ES,NL,1096956
2010,90000000,2010361280,PL,DE,404944.5
2010,39711100,2010361356,FR,BE,115000
2010,98300000,2010361645,CH,UK,249890
2010,45262321,2010362595,LU,DE,216513
2010,45234000,2010362697,PL,CZ,430570.51
2010,45234000,2010362698,PL,CZ,1189501.09
2010,35200000,2010362768,HU,NL,253006.37
2010,35200000,2010362768,HU,NL,253006.37
2010,33141100,2010362836,PL,UK,14383.06
2010,45243000,2010362936,CY,GR,180000
2010,79810000,2010363011,IE,UK,600000
2010,79810000,2010363011,IE,UK,600000
2010,72222300,2010363013,UK,GR,19817215.33
2010,72222300,2010363013,UK,GR,19817215.33
2010,72222300,2010363013,UK,GR,19817215.33
2010,80400000,2010363059,HU,UK,485254.43
2010,80400000,2010363059,HU,UK,485254.43
2010,80400000,2010363059,HU,UK,485254.43
2010,80400000,2010363059,HU,NL,485254.43
2010,80400000,2010363059,HU,UK,485254.43
2010,80400000,2010363059,HU,UK,485254.43
2010,80400000,2010363059,HU,UK,485254.43
2010,80400000,2010363059,HU,NL,485254.43
2010,80400000,2010363059,HU,FR,485254.43
2010,80400000,2010363059,HU,FR,485254.43
2010,80400000,2010363059,HU,FR,485254.43
2010,80400000,2010363059,HU,FR,485254.43
2010,80511000,2010363090,PL,BE,8900
2010,75200000,2010363254,CH,FR,318484.39
2010,45300000,2010364109,DE,AT,2906111
2010,35111000,2010364284,IT,AT,218106
2010,35110000,2010364286,IT,AT,321600
2010,38424000,2010364313,RO,FR,197981
2010,34900000,2010364320,CY,GR,503273.5
2010,34900000,2010364320,CY,GR,503273.5
2010,39152000,2010364351,BG,NL,327766.13
2010,39180000,2010364367,EE,DE,105413.19
2010,42664100,2010364403,BE,DE,453000
2010,50421000,2010364543,IT,AT,216666.67
2010,90711500,2010364675,PL,ES,105472.91
2010,71311200,2010364762,UK,US,4662874.2
2010,32570000,2010364850,SI,AT,892470
2010,34144210,2010364863,HU,AT,1593752
2010,72000000,2010364942,NO,SE,399785.12
2010,45210000,2010365902,UK,IE,174857782.34
2010,38950000,2010366062,FR,NL,148505
2010,48311000,2010366101,BE,FR,248000
2010,09131000,2010366104,CZ,CR,4812002.32
2010,09131000,2010366105,CZ,CR,4812002.32
2010,33141110,2010366115,CY,GR,1119901.45
2010,34144213,2010366195,DE,AT,184404
2010,34151000,2010366211,PL,NO,390492.4
2010,71330000,2010366229,SI,CH,1193000
2010,71631480,2010366554,DE,AT,382952.8
2010,71631480,2010366567,DE,AT,1038289.2
2010,42923200,2010366577,RO,BG,1771701.25
2010,34964000,2010366579,RO,US,390738.28
2010,72320000,2010366583,PL,ES,216506.13
2010,42700000,2010366647,CH,DE,3400555.68
2010,34946200,2010366648,CH,ES,416500
2010,31640000,2010367620,LV,DE,319923.8
2010,38000000,2010367630,LV,NL,320570.06
2010,33622000,2010367657,CY,GR,241291.3
2010,19210000,2010367682,FR,BE,6451000
2010,33182220,2010367700,PL,IT,318547.07
2010,72000000,2010367760,CY,GR,628924.44
2010,85311100,2010367789,GR,HR,769746.94
2010,22200000,2010367808,SE,FI,28309899.03
2010,22200000,2010367808,SE,FI,28309899.03
2010,72222300,2010367814,IE,IN,244628.1
2010,50211310,2010367878,CZ,SK,266308.07
2010,79340000,2010367961,ES,DE,300000
2010,45253200,2010368047,RO,FR,65300000
2010,45214220,2010368962,AT,DE,399116.1
2010,33600000,2010369080,UK,AW,722745.5
2010,44115700,2010369113,DE,UK,1171272.1
2010,38000000,2010369118,DK,US,318034
2010,38341200,2010369120,PL,DE,116230
2010,38500000,2010369158,EE,NL,59938
2010,22200000,2010369183,HU,AT,178741.59
2010,34999400,2010369205,IT,DE,342310.75
2010,34999400,2010369205,IT,DE,342310.75
2010,71335000,2010369238,FR,BE,31000
2010,79620000,2010369242,LV,EG,28220.69
2010,71220000,2010369413,PL,IE,141970.9
2010,45251220,2010369547,LV,NL,10258964
2010,31650000,2010369550,GR,CY,457580.98
2010,31682540,2010369567,RO,FR,57082.67
2010,42660000,2010369571,LT,DE,129094.63
2010,18512100,2010370737,LV,FI,493862
2010,42636000,2010370765,RO,TR,277000
2010,85000000,2010370767,UK,US,58285927.45
2010,85000000,2010370767,UK,IE,58285927.45
2010,38540000,2010370839,ES,UK,309540
2010,42414110,2010370841,FR,AT,1708850
2010,38000000,2010370852,LT,FR,78000
2010,34223300,2010370913,BE,NL,85965
2010,79993100,2010370971,IE,UK,590000
2010,79400000,2010371001,RO,NL,100897.39
2010,45241100,2010371253,BE,DE,513268
2010,45000000,2010372286,UK,IE,16203487.83
2010,35120000,2010372325,BE,FR,346968
2010,22110000,2010372332,DK,SE,53710740.81
2010,42611000,2010372384,HU,LI,348410.05
2010,42611000,2010372384,HU,LI,348410.05
2010,35300000,2010372389,BE,NO,388080
2010,34134200,2010372418,FR,DE,3265000
2010,79411000,2010372661,UK,ZA,257976.92
2010,70330000,2010372698,SE,NO,838811.82
2010,34931400,2010372705,DE,DK,214740
2010,44212222,2010372827,SE,IT,1037034.28
2010,45213330,2010373566,PL,ES,1190383.71
2010,70330000,2010373578,SE,JP,1572772.17
2010,18130000,2010373597,UK,DE,8979280.31
2010,18130000,2010373597,UK,FI,8979280.31
2010,22212000,2010373638,IT,NL,2493413
2010,44316000,2010373648,UK,AW,166697.75
2010,34114000,2010373653,RO,ES,2809176
2010,44163130,2010373701,CY,GR,3513086
2010,31700000,2010373785,PL,NL,550564.5
2010,31700000,2010373785,PL,NL,550564.5
2010,32354600,2010373786,PL,DE,106717.65
2010,38433100,2010373791,DE,UK,750000
2010,60160000,2010373836,BE,DE,1500000
2010,50842000,2010373871,RO,CH,2930883.15
2010,92511000,2010373961,EE,US,190964.36
2010,79419000,2010374016,IE,UK,91709
2010,64228100,2010374070,PL,FR,1256365.43
2010,34960000,2010374152,PL,FR,703404.26
2010,34960000,2010374152,PL,DE,703404.26
2010,45000000,2010375065,FR,ES,1028040.72
2010,45216200,2010375078,FR,LU,5029353.68
2010,18222000,2010375178,IE,UK,155514.5
2010,15000000,2010375181,LV,LT,1572848.31
2010,44411800,2010375193,UK,IE,1598200.13
2010,42000000,2010375194,HU,DE,461032.79
2010,31151000,2010375197,UK,DK,2040007.46
2010,33141614,2010375237,ES,BE,476000
2010,33124110,2010375256,PL,FR,2941472.45
2010,30200000,2010375298,IT,UK,15152000
2010,48000000,2010375306,PL,DE,244073.4
2010,34143000,2010375316,UK,DE,475613.17
2010,51430000,2010375324,AT,DE,242544.17
2010,70330000,2010375373,SE,EG,350000
2010,70330000,2010375374,SE,EG,500000
2010,44111511,2010375548,BG,HU,129760
2010,72540000,2010375560,HU,DE,6031690
2010,24951310,2010375570,PL,CH,1934563.3
2010,72000000,2010375606,NO,SE,399785.12
2010,45212224,2010376465,PL,DE,379886.1
2010,33191000,2010376592,RO,NL,229846.87
2010,32344230,2010376599,RO,US,1021768.91
2010,33100000,2010376611,PL,DE,124792.65
2010,30236200,2010376688,DE,NL,293982
2010,79311100,2010376847,RO,IT,77211.73
2010,71621000,2010376848,RO,UK,183000
2010,73300000,2010376889,CZ,UK,196962.51
2010,71241000,2010376900,CY,GR,1500000
2010,98300000,2010377061,CH,UK,1571440.99
2010,45000000,2010378170,IE,UK,17437
2010,33170000,2010378235,CY,GR,725180
2010,72222300,2010378313,IE,UK,166997
2010,44113910,2010378314,IE,UK,3711000
2010,44113910,2010378314,IE,UK,3711000
2010,44113910,2010378314,IE,UK,3711000
2010,44113910,2010378314,IE,UK,3711000
2010,44113910,2010378314,IE,UK,3711000
2010,30120000,2010378319,BE,FR,206
2010,30144400,2010378324,AT,DE,234238.66
2010,38432000,2010378341,DE,DK,348250
2010,30236000,2010378342,PL,AT,320970.29
2010,33123220,2010378395,UK,IE,5557853.45
2010,33696500,2010378437,PL,DE,385593.51
2010,33182300,2010378443,PL,IT,249756.68
2010,33182300,2010378443,PL,IT,249756.68
2010,33182300,2010378443,PL,IT,249756.68
2010,33182300,2010378443,PL,IT,249756.68
2010,38000000,2010378456,IE,UK,135826
2010,38000000,2010378456,IE,UK,135826
2010,30200000,2010378472,UK,US,273943.86
2010,92521000,2010378490,BE,NL,342891.88
2010,92521000,2010378490,BE,NL,342891.88
2010,92521000,2010378494,BE,NL,342891.88
2010,92521000,2010378494,BE,NL,342891.88
2010,66510000,2010378538,ES,FI,41409
2010,66510000,2010378554,IT,UK,998782.8
2010,63726800,2010378682,DE,IE,491336
2010,72268000,2010378711,CZ,DE,16300
2010,71310000,2010378762,FR,CH,4550
2010,34143000,2010378968,FR,SE,84548.49
2010,45244000,2010378987,IE,UK,1453730.2
2010,32552410,2010378989,FR,BE,30000
2010,31174000,2010378990,DE,SI,1800000
2010,31171000,2010379009,DK,DE,402562
2010,33140000,2010379016,AT,DE,237012.58
2010,34900000,2010379033,SK,CZ,1660000
2010,79400000,2010379046,NO,UG,4822407.96
2010,79400000,2010379046,NO,TH,4822407.96
2010,71336000,2010379070,CH,FR,209605.88
2010,45000000,2010380243,CZ,SK,14366287.61
2010,33141613,2010380394,IT,BE,1231540
2010,33141613,2010380394,IT,BE,1231540
2010,19200000,2010380406,FR,DE,570985.5
2010,38433100,2010380415,EE,SE,220495
2010,38000000,2010380451,IE,DE,165992
2010,38400000,2010380486,PL,DE,389600
2010,72268000,2010380659,CZ,DE,69000
2010,79900000,2010380717,FR,IT,42642.14
2010,35800000,2010380718,FR,DE,267529
2010,98113100,2010380782,SI,AT,3386699.8
2010,50000000,2010380971,FR,IT,13600
2010,71322500,2010381008,RO,DE,6977887.09
